Layer,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,NormalX,NormalY,NormalZ
INSTANTIATE::LW_Lamp 2,-196.841472734886,14.2295292928758,-279.626210296642,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-139.249020625871,18.6582492410461,-297.746614283344,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-154.642926969744,17.1934024778521,-287.237312837046,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-170.036833313617,15.7539845652504,-277.320084711666,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-184.246593015654,14.4967343494427,-266.958801595598,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-198.160316057232,14.0999662055107,-265.478618293302,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-192.045678835449,14.4286537615574,-277.707892736867,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-171.754532764222,16.0306258593313,-285.670998033866,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-171.463188284831,16.6349144867984,-300.04399235048,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-163.888231820669,17.3602493664592,-305.385307805979,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-183.408311939855,16.379826011512,-321.603483825401,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-195.839009727196,15.6284799161482,-335.490904009697,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-180.300637493019,16.8321438814078,-334.422640918598,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-165.733413523478,17.8427578852331,-327.236143760291,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-144.659496180875,18.7061052321711,-306.162226417688,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-151.651763686255,18.6275908878889,-317.039086981612,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-191.760187015725,15.5891351174898,-314.514101493558,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-187.681364304253,15.6351177570938,-304.899733673661,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-191.857301842189,15.2389260836134,-301.862410521967,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-281.45800105402,19.9326719867981,-428.736118595005,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-228.407904607049,15.754060600022,-418.479394578528,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-240.184199806986,16.9994923479688,-434.563008182821,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-235.231343657343,16.017737978922,-410.381416393383,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-241.932266683332,17.0037923069374,-428.153429636223,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-303.963239595737,21.069120863872,-421.4899541989,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-317.947774606496,21.558113146546,-418.285164925601,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-304.448813728055,20.5532022776885,-412.06981603193,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-288.036408055705,19.7874136221548,-414.848698410709,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-5.40663952131015,18.4938111347537,-400.78322511125,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-8.61142879460921,18.3913967620075,-406.935294610041,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-7.61988641641577,17.937019265933,-414.506366481144,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-23.0087634570044,14.8330831958951,-472.100122205192,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-8.57240779264077,14.0697642206689,-475.937634470402,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-66.8045470262839,21.6123515589511,-395.992575604162,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-68.1367119983499,21.0367071842506,-403.689528776099,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-77.6098851330409,21.5945300936398,-396.88068558554,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-81.7543983794686,23.1674401516154,-375.270009372025,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-79.3861050957957,24.2936779927776,-350.106893233002,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-85.8989116258959,23.5069914651693,-368.165129521007,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-76.573756821434,22.8835249074138,-380.006595939371,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-90.3394615327825,21.4942347188116,-395.696538943703,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-88.2672049095688,21.9363119509703,-390.367879055439,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-83.6786366724526,21.311579393073,-399.841052190131,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-63.9921987519225,22.842991527285,-378.526412637075,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-66.2124737053655,23.898182055431,-361.948359651366,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-58.2998888918598,23.4060930080823,-365.116777626385,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-218.405077481298,14.6027995816559,-398.08528102117,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-225.397344986677,15.1136744882414,-403.620826129596,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-231.055406119408,15.603775992387,-406.885282640693,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-90.7835165234712,20.7022782083504,-406.205840390001,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-87.9711682491095,20.3962807632895,-410.942426957347,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-58.9252452359091,15.4577809194636,-473.94042272282,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-43.3153061350467,14.368688327779,-485.049387721992,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-304.502129930603,17.8742831228146,-372.463604095095,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-288.072095275123,17.5591156757783,-376.904154001982,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-273.566298912627,17.091691578063,-380.604612257721,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-294.445986602303,18.339005410861,-384.548872554063,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-276.285514053608,17.726074955752,-389.016154571389,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-91.3755898443892,19.6463360152194,-419.97154510135,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-304.946184921292,19.4710270710682,-394.962390289987,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-283.039472047318,18.8936937530637,-403.251416782842,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-301.826713413538,20.134039573515,-407.311189535213,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-283.277781558988,19.3112586761157,-411.098667767294,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-286.482570832287,18.4044589245273,-391.44402523298,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-271.429772730428,18.3722247564092,-406.982397467157,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-266.890777084479,18.9384418673608,-430.775529950741,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-75.5376285098274,20.5276291052221,-410.646390296888,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-78.4979951144185,20.021959245986,-417.011178496759,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-48.4145231096776,17.3179447659484,-447.862629002183,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-51.7183695059695,16.7474467203272,-456.122244992912,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-87.2310765979618,19.5864926302216,-421.599746733875,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-5.28311156531741,15.9271327713475,-446.333968424492,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-18.988512512498,16.8437591104898,-441.400024083507,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-29.4046172323554,13.2482675797614,-495.856150513638,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-91.2275715141598,23.5806646336437,-340.337683437851,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-101.14479963954,22.7001433919337,-368.609184511695,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-95.0760481001281,23.5382932841061,-352.327168186445,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-193.230665249988,13.3041847003696,-485.798538332187,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-270.581140490096,18.8005603460561,-418.441946989862,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-251.935093809083,17.8150008659455,-430.581300297813,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-242.709185295041,16.7897658067514,-417.762143204617,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-327.724890179271,18.4329731181287,-372.88067549585,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-339.456262183443,21.1059086473906,-405.818758430638,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-347.126774647709,19.5951128861933,-386.642477269973,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-389.540196508943,20.6072765755772,-423.675554959458,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-369.461502117188,22.4697703753691,-436.986150118036,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-366.0774525006,20.5077787876832,-403.145653952158,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-346.675568032163,23.8085463575248,-443.077439427894,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-204.890363464305,14.523564426859,-311.316452706048,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-214.723239643745,13.7705819535046,-310.136507564515,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-235.096959087546,12.6432997149994,-306.124694083304,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-237.129417021707,12.9205854437318,-297.23577401709,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-221.518742799227,13.2935863159752,-292.520713231524,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-206.800107103747,14.1167417464929,-300.039323673372,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-196.384096094477,15.1902730643877,-312.40042897607,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-242.878013750127,15.6494938557157,-387.596879763101,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-255.211596711005,17.419159997997,-410.030404676194,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-250.550085040752,16.4751042601024,-394.880491747871,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-255.697170843323,16.3203464616753,-384.937331859917,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-263.466356960412,17.8997144618137,-408.050660558256,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-260.675428190808,18.3971406754694,-427.764970330369,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-250.575486238593,17.1691217220208,-412.032368443264,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-278.324925409344,19.2567173118626,-416.790994939981,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-239.381879997437,15.8545865716793,-397.79393654178,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-237.950558798324,16.0230742685559,-404.845871284957,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-467.875680944414,15.06185886794,-429.817245969113,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-20.3872149381035,12.6758325097389,-201.596550028022,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-78.1900017354352,19.9013622661249,-283.434561068614,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-84.2587532748468,20.5351501147385,-292.167642552158,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-13.3579730948921,18.8263728718604,-298.08837576134,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-4.32885495088949,17.6700199060488,-285.950872682517,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-11.4337348019079,19.1094204193249,-306.377402254195,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-2.40461665790534,18.0024766567558,-294.68395416606,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-20.1668162854514,20.1903525171128,-318.218868672559,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-10.9896798112193,20.0740933024286,-337.461251602401,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-73.0861398432452,14.1518779243827,-491.487536264076,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-56.5080868575355,17.3853838518563,-448.858257157965,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-57.8402518296015,17.1163392186454,-452.558715413704,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-63.0208933876357,16.2913290256975,-463.80810851115,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-61.2446734248811,16.5307753875646,-460.5517052461,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-157.150174341786,15.593570781562,-441.564253355063,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-158.229227969159,14.7739799369831,-454.273107188572,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-156.071120714412,14.0562334385398,-467.221750717053,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-159.66796613899,12.0063125998508,-496.356198656135,1,0,0,0,1,0
