Layer,PositionX,PositionY,PositionZ,ForwardX,ForwardY,ForwardZ,NormalX,NormalY,NormalZ
INSTANTIATE::LW_Tree 2,-271.878196205434,18.7073593349702,-413.918891406406,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-192.814812741551,13.4187193527662,-476.094575830916,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-196.16443891659,13.9640752035515,-453.450250861136,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-180.062518533559,14.8320937357959,-431.564145486142,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-9.27668698206907,18.0110122393553,-414.839469504076,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-15.81360261364,17.3256826193454,-431.908082542066,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-59.3846898852093,14.7591554229109,-482.900436044708,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-52.7452065840917,16.0168129937443,-465.776364035826,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-31.7831309068485,16.2671746437831,-456.130026696213,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-365.362965335373,14.9409324872061,-248.06388835292,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-369.706307489135,16.0190031768956,-66.5163674073867,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-314.569107066805,22.7707772084193,-147.27493516343,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-294.958360172092,22.5679336813185,-114.590357005575,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-150.705107352328,14.7031691318043,-138.052014135545,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-195.374030834729,17.0961785825405,-93.0199286736117,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-126.010092744171,12.7419340381302,-156.210113112132,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-165.95791049266,14.8951295965812,-203.058008471724,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-119.836339092132,12.7915107580362,-197.610578778748,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-119.367898331153,17.2351795278424,-259.717642714986,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-160.873642779216,14.4906193774873,-243.368988199746,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-228.298758661628,14.9067296577385,-392.492334614035,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-348.343655868785,20.5296963545002,-398.71339827957,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-369.930787711091,21.554981180619,-420.854046322962,1,0,0,0,1,0
INSTANTIATE::LW_Tree 2,-153.667223307778,17.4051463502491,-290.336810920673,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-70.7891476114859,18.9770179269593,-271.7114451356,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-143.307497829266,13.4672568272683,-200.682929125587,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-447.826660962219,13.0349426372763,-345.275940417695,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-367.618706162844,12.6468063364723,-287.769240958847,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-358.205547653382,18.1705330215566,-196.285106695011,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-415.56212952641,14.7452970583209,-165.498378035974,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-315.147975572963,14.5186630271246,-324.731417365173,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-429.182716100954,10.8800118887043,-255.52498839785,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-473.700149770475,10.2567069301853,-144.768838030918,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-459.349729742352,8.76520774694905,-259.572198255907,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-433.382303024795,12.1511980796452,-217.887644840881,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-283.727922731506,19.6216153554666,-217.204291506209,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-202.545083286993,18.7764073184473,-154.977980876459,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-239.993309312463,20.5326142252245,-105.817697954583,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-282.340430073189,18.8302244009178,-64.7514001868625,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-131.246888489018,12.2903821573055,-86.2542209949359,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-197.433159258674,18.4122401424443,-146.851428899599,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-36.522744798479,7.47393099844169,-129.498843762308,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-32.6535143159563,14.3362597031613,-219.550888092806,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-66.8211810495839,10.9596444188549,-170.349447996382,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-80.488247743035,19.9708203726988,-284.469454886698,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-17.6197409531602,19.4960805846898,-306.33676159622,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-14.2117748884275,20.2241719653146,-332.645587157611,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-75.6354677228042,13.9145418850074,-494.499259516808,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-58.1498909305364,15.8759306635518,-468.495068389846,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-59.943283422051,17.2983125645505,-450.561143474699,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-160.82161106975,15.3687218447169,-442.042529140005,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-111.023060942661,17.0612917388021,-448.237564084045,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-193.999372162771,15.8304742032631,-359.098126407453,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-186.691749208004,16.406768832525,-342.941305085958,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-139.480691868881,18.7600583229404,-300.088191501216,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-400.560842360472,20.5875922824877,-462.903982987724,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-467.536302691729,15.3314089447046,-454.601239971453,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-435.432363028813,17.6008687000566,-432.460591928062,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-390.372075247434,16.1852624421285,-189.136989451888,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-415.129606974905,11.0922338168111,-293.795396886544,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-429.776579309639,13.0194641281955,-93.8880787157291,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-267.914239602702,23.7788779166408,-144.083121490508,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-412.171418814945,12.0878771052496,-39.6241501906666,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-383.049459676297,16.4388110162579,-94.6322952303368,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-357.594891388585,17.3817979446505,-78.8341438017122,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-195.668192038149,17.9666716307603,-119.494436981474,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-146.710325577479,14.1822718717818,-174.005050109186,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-92.7886077671408,9.97274050453361,-117.731241226596,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-141.989219843566,14.001940941894,-223.758241305033,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-67.5410140395642,14.8106120420091,-219.03713557112,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-59.1882885103347,14.2675520001583,-212.863381919081,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-100.951916156482,11.5793500045079,-177.999831884035,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-381.737466953582,21.0651448526939,-492.68780483407,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-447.052378681585,16.929062659124,-465.011994779831,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-424.911730638194,18.554082456271,-474.975286399357,1,0,0,0,1,0
INSTANTIATE::LW_Tree 1,-112.129313323103,21.361838547554,-319.082204380228,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,737.78499517775,233.426984666901,-71.0855347556333,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,754.282520686901,232.3265051274,-84.7590944756172,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-162.687191945637,15.1119525798311,-187.95622391897,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-144.902650739957,13.5302057821351,-204.29145552356,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-146.808808941597,16.1055583053592,-260.156553587024,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-122.594471069724,14.5828014151033,-224.577834445801,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-84.8791984318367,17.8536283000771,-257.866061779001,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-77.1317120871966,18.8460579309627,-269.964640109309,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-67.7029209240118,19.0729787969189,-273.159519759644,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-95.7140691500881,16.5723718103784,-243.083776536625,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-95.8073512692226,12.8150163645178,-194.944121475589,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-151.309682819635,16.1995008034985,-265.493708433298,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-156.686431499467,15.6741826393016,-261.363742056035,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-186.486087008766,16.5900626355641,-196.168716215716,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-365.368280698457,15.9719543027762,-342.862402985433,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-416.235370409853,14.053557955683,-337.250731166738,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-365.368280698457,13.0994258936153,-305.028873627135,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-174.556337202455,16.5185886832286,-130.278548867602,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-192.642376776771,18.0345331449182,-146.9215533695,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-149.890016490697,14.2314526448881,-107.615956861151,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-113.635458775288,22.0103395244903,-363.390481662703,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-105.460635397955,22.7739958356998,-348.423298137911,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-26.8258926497989,16.5534844853021,-449.931566708432,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-33.3188777327331,16.9286969420916,-447.693190418562,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-208.258928460707,15.0467792662386,-250.756445673986,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-204.933415536614,14.7600019184781,-253.131812048338,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-200.301451106627,14.4361864027344,-256.101020016278,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-194.956876764335,14.2098176371876,-259.901606215241,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-192.736935597194,15.3195385685266,-306.851748997188,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-186.8718334383,14.9525343378375,-283.684595469557,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-226.901155672751,13.3438950577869,-288.669932304616,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-114.448020056817,19.5047451497032,-289.941830266089,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-111.564835982124,19.7604032275115,-291.967851507765,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-287.984597826215,14.3108831721489,-7.56644920321543,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-185.888375060283,14.7868185253367,-56.9853655420443,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-205.619737261501,13.370706393127,-17.7036628111803,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-257.935000345462,16.5162166296376,-38.5211550418225,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-160.511429066072,11.8698877905142,-30.188875919243,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-480.249882889386,11.0031936241197,-342.350219301477,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-485.35924606152,6.98256975537101,-260.941032758809,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-362.975914628745,18.8946234447578,-380.335754788591,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-405.189473156916,19.4142190997504,-419.790257203809,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-259.235404781738,18.0322544496201,-419.238445981219,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-172.647767763239,13.8568674192373,-457.483457264759,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-195.094455038018,13.5526165120448,-477.93890615226,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-5.95693223177193,16.6000752202895,-436.079638856396,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-38.5137943646093,13.7072073424511,-492.45500584165,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-35.3850247325214,16.3142034824914,-456.921122162937,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-83.3435776928224,23.8743996346634,-339.068802710719,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-77.6551334373472,24.1731023919139,-343.198769087982,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-90.384049288113,23.6443795953017,-361.033312584092,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-67.3691794411454,24.2116814345448,-351.380777948597,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-64.4859953664525,24.0819684634703,-353.640570872005,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-81.8309753379608,20.8577429434377,-406.005927225215,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-71.8983733313324,23.7488131256136,-367.103236032588,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-350.197353517359,16.2913902872612,-344.853641372712,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-428.325206599119,12.3997033576746,-71.0184301055588,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-399.038004228762,11.2474334231685,-11.2592737006229,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-427.871876563809,11.8565097180048,-56.3797248476176,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-378.996025239693,16.4103796568557,-86.7913656715122,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-354.868716365487,15.9525891126641,-51.9891498040532,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-384.91710100104,16.4592252404124,-99.0152623242291,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-292.612752839226,22.2734412776649,-109.872018701864,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-337.466917255357,20.4572071079627,-117.579086825045,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-341.424562656933,14.3455417527942,-20.4784472168752,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-75.9993239907017,15.0524458789109,-221.888477392937,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-266.133045064119,17.262078329387,-391.096073629105,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-104.866793804367,22.4692287108603,-333.57725829821,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-287.480788450193,22.6931878569069,-114.564100428979,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-267.686068663926,23.4706880895951,-133.039172229495,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-372.170767734224,13.9946831343746,-34.1005882194266,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-175.347645613183,15.4194209384777,-206.742988619387,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-181.154534187402,15.287362834053,-219.051067662569,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-176.868720022318,14.3181577800007,-239.622975654973,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-321.913497644855,22.2104320553146,-148.135374354034,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-315.755140378016,22.6427883587462,-151.947690757315,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-98.5720729123341,22.5179292679188,-326.569927493872,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-333.790329516615,21.0674605392329,-163.384639967158,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-328.071854911694,21.3760163582161,-166.903701262494,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-281.064396747201,22.1735850813825,-107.653525708095,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-302.034131099981,20.4262629349697,-87.7812106202657,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-313.097399988526,19.3537490588972,-77.2951557606886,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-330.437574521296,17.586263064166,-60.7863594589418,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-333.253587264351,17.2985314112552,-58.1774064764054,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 2,-349.932581220761,15.5985358538257,-43.1061561632253,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-196.191480922873,17.6036026912,-186.802608686023,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-151.084468415431,15.625353283127,-255.762125794473,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-77.5213315567497,19.3232048835238,-276.042703834337,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-69.495170483956,19.5489698126546,-279.081735696851,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-60.3001510025031,19.1601360283597,-275.341388789142,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-70.2744094230622,18.5985057340754,-266.925608246795,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-53.1025621170702,13.0166846100448,-197.709920177451,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-92.0770623476169,13.3019761120567,-200.720919340212,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-117.76897217302,14.3509425676576,-219.77476020421,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-157.612606101277,14.833233631943,-183.689905631721,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-172.037438599859,14.4472742351635,-251.077788059834,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-390.89233638994,15.1861450892728,-340.328099583442,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-342.787637386715,14.267444364858,-318.958491254509,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-444.05375556832,10.4938915369302,-242.142081309313,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-466.48777132609,8.18076164518581,-275.719791168981,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-490.947743555358,8.29093484141237,-202.489798583298,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-484.198597466069,9.31390331163071,-169.782398304435,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-425.532942997631,11.1870802020529,-253.887141878656,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-442.66539076275,11.3223687609461,-222.737236851166,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-317.015503195434,18.2958984554903,-227.62369529136,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-295.741672049759,20.3218043481187,-207.162284337422,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-128.122403644442,12.0861094136524,-87.1923239086825,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-36.3825363323865,7.99646025036289,-136.237721185553,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-57.6042103130483,9.67621924513166,-154.709743055764,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-28.5309656207251,11.0948607630875,-178.072171826381,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-96.0789613681334,21.089896590343,-302.969615013984,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-93.3516250812617,21.3231103055872,-305.073560149571,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-8.64338071306722,18.5915571854188,-299.054504168515,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-67.8162629755201,15.2145646661106,-477.861265678857,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-110.428714169912,22.1961110262117,-365.172006443467,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-108.66738000333,22.5180923869988,-346.641773357147,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-101.778817517709,22.2492427619896,-324.788402713108,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-101.660049198992,22.7460599632774,-335.358783078974,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-66.9393691651144,19.4870228620749,-423.470638564624,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-120.771101522252,14.7124659434746,-476.303770427483,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-131.154403198082,20.605522316724,-334.052537468615,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-159.72042009639,18.2510301334288,-325.012758358089,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-242.267668419236,12.969576492401,-334.357729866336,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-369.982279031942,22.6585217941732,-472.974807238663,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-444.742051097916,17.1025269205883,-448.574048300463,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-409.438825400095,19.4051135978645,-488.030594668616,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-390.686930315077,16.4179731034355,-112.440294967996,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-433.194859980969,11.8940032161572,-66.5553436523679,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-449.454825520961,11.7752670337223,-104.71493785173,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-403.551200340031,10.7389898486299,-6.62730927063645,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-422.88360717767,12.3704497928969,-60.6553843214513,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-359.381912476756,15.4452055804006,-47.3571853740667,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-374.007755853554,16.9230608685057,-91.0670251453459,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-380.319591260314,16.9348855347788,-103.456924277134,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-248.612214560916,20.2424070502165,-198.477424810491,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-222.982688315352,19.888359115689,-175.579265048633,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-205.604607844555,18.0766208687184,-191.871215490005,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-347.760321161911,14.0217562935739,-18.9820383553436,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-93.4266010946609,10.2145592763254,-143.288111212351,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-64.3533564023377,7.72693647030271,-113.695701436236,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-74.670051454038,14.943551728243,-220.508078989479,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-460.317003611661,15.6580884875624,-484.915604165867,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-142.056869957703,14.7040146455509,-466.439633835445,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-236.815252027758,16.9196979492967,-449.994897360127,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-262.255418516802,23.3153176167948,-138.288800705048,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-245.239381389147,22.084006294103,-154.218707803279,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-227.870273447763,20.4027528157301,-170.510658244651,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-385.774872191779,12.5542377840925,-21.6973634289056,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-180.018403814185,15.9109687423884,-202.324703834655,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-177.935498129954,15.377458926782,-212.1711670692,1,0,0,0,1,0
INSTANTIATE::LW_Lamp 1,-180.842838611759,14.773415399842,-230.116260597877,1,0,0,0,1,0
